category,productName,review,predictedSentiment,score,positivePercent,negativePercent
Phone,samsung galaxy j3 duos,"4G Dual LTE is just fine but, I wish it had VoLTE too. That's all for the Complaint. Everything else, Just wonderful. Awesome finish, Beautiful look, superb performance, Add to it the UNIQUE S-BIKE MODE. Very Safe, Very Interesting feature.",Positive,0.9887,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,I love this phone. I really didn't expect too but it's a great phone. The screen size is great the outside light for the screen is an excellent idea. I have not had that option on any other phone. The battery life is surprisingly good to. I'd definitely suggest this phone to my friends and family.,Positive,0.9885,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,"REALLY EXCELLENT MOBILE . I RECOMMENTED ALL GUYS. ITS VERY NICE TO USE,toush screen was good BATTERY GOOD CHARGE MAINTAIN IN FULL DAY, GREAT MIC AND SPECKER, GOOD 4G NETWORK,CAMERA WAS NORMAL,DISPLAY WAS REALLY AMOLED GOOD, NO HEATING BROBLEM, NO NO NO ANY COMPLAINT.",Positive,0.9871,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,Best value of money. 1. Camera Quality is Good 2 .HD Display 3. Slim & Good Design 4. 4G Supports 5. Excellent Smartphone for daily use. 6. No heating problem. 7. No hanging problem. 8. Best RAM Operator 1.5GB 9. Best camera quality and focus. Overall Awesome. .....,Positive,0.9851,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,SAMSUNG HAS OFFERED A GREAT DEAL FOR INDIANS :) THIS IS SOMETHING THAT I WANTED AND I AM HAPPY. HERE IS THE PROS AND CONS OF THE DEVICE: PROS 1. SUPER AMOLED DISPLAY ( AMAZING QUALITY) 2. AWESOME BATTERY (SINCE THIS USES A NON-HEAVY PROCESSOR) 3.,Positive,0.9822,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,Terrible phone. Useless after 6 months and terrible service. NEVER BUY ANYTHING FROM SHOP CELL DEALS. Bought 2 of their phones and both died before a year. This one died around 6 months the next 3 months. The second one was a Galaxy J7,Negative,-0.9451,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,But i donot get NFC Tag and cover of my mobile.its all written on bill that u have mobile cover and NFC tag inside but i donot get these things,Negative,-0.936,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,"Super bad, issues everywhere... sound quality poor, performance poor, keeps hanging, i dial to one person and call goes to another, me & other person cant listen to each other, storage always full, can't answer incoming calls but can reject... such a disaster",Negative,-0.9201,81.80876769071453,9.354504659993097
Phone,samsung galaxy j3 duos,No softkey light and vibration No call start & end vibration. No Samsung self mp3 player. No minute reminder. Bad camera quality. Under 9k it's standard phone.,Negative,-0.8834,81.80876769071453,9.354504659993097
Phone,lg g2 594708,This phone is not worth the price i paid everything starts off great but later it just sucks so badly horrible sound i dont ever want to reconmend this phone to anybody .,Negative,-0.9328,79.16831683168317,14.01980198019802
Phone,samsung galaxy j3 duos,"This worked fine for 4 weeks but the display refused to light up this morning. Have tried all the usual, removing battery and re-inserting to force full reboot but no difference. Very poor for a new Samsung phone!",Negative,-0.8774,81.80876769071453,9.354504659993097
Phone,lg g3 d855 657484,"Such an amazing phones Comes out of the box running Android 4.4.2 kit kat but instantly you get an update to android 5.0 lollipop Which runs sweet Smartphone is stylish, looks great Quick and easy to use LG skin is very standard but fun to use Camera is great QUAD HD screen is amazing Really good...",Positive,0.9905,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,the LG G3 phone is amazing it is so cool you have to get the phone it has awesome texting it's amazing signal it has 32 gb amazing camera and it does have Skype the charger that comes with it is super fast it is great for children and adults it is truly an awesome phone,Positive,0.9877,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,Not speaking on a carrier or shipper etc. But merely on the LG G3. The phone is awesome! Nice size (if you like big phones) nice back AND FRONT camera. The selfie camera is very important to me so you can trust me when i say that. Good use for snapchat. Very nice features.,Positive,0.9873,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,I love my LG G3 so much. It is the best phone I have ever had. I love the camera and I love all the features of the phone eg. the IR blaster. I also love the way it connects to my LG smart TV. It is a beautiful phone. I also love the volume buttons on the back.,Positive,0.987,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,Early days yet as only had the G3 for about a week but generally very happy so far. Bought for the larger screen. Display quality is excellent. Very clear and easy to read. Performance is good with good ability to do multiple tasks at once.,Positive,0.9852,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,It is the worst phone .I just hate it .It has so many features but no battery backup.What is the use of having so many features but no battery back up.I regret for taking this phone.Please dont prefer this phone If you prefer you have to regret later on.This is out of my experience.Thank you,Negative,-0.9509,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,"worst phone ive ever had. ordered black. got maroon? power button was broke, charger was broke, battery died at 60% or randomly and would die when taking a picture. sounded like I was calling a fax machine anytime I made a call or would just end my call randomly.",Negative,-0.9403,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,"I had an iPhone 4S and 5 but got tired of the small screen. Tried a Nexus 5 for a while, 3rd android phone, really liked it but poor battery and no SD card - hated being forced by Google to store all content online. The G3 is perfect in every way, can't recommend it too highly.",Negative,-0.9334,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,"Its been month since i got the item and now totally broken, battery is broken, headset is not functioning well, and the most painful thing happen is that charging pin is now broken",Negative,-0.9274,70.86941461724975,19.258746103221338
Phone,lg g3 d855 657484,"bought in Dec 2014, battery dead after 5 months, phone dead (blue screen of death) after a year and half.",Negative,-0.926,70.86941461724975,19.258746103221338
Phone,apple iphone 7,"Upgrade was easy. All my contacts, pics and music! Love all the new features with software upgrade. Apple was awesome helping me setup my ITunes Sync. Needed to download a new driver! LOVE LOVE LOVE IT!",Positive,0.985,79.98949579831933,12.447478991596638
Phone,apple iphone 7,"I bought this as a replacement for my iPhone 6 and am really happy with it. massive but subtle improvements. The camera is amazing, waterproof is a very nice update and the home button is great. the battery life is also very impressive for an iPhone, Highly recommend",Positive,0.9849,79.98949579831933,12.447478991596638
Phone,apple iphone 7,"I've only had this phone for a day, but my experience from it has been great. I upgraded from my 6S and noticed some good changes! Camera is a lot better. I'm not photo crazy but the clarity is really nice for taking photos of projects I'm working on. Speakers are drastically better!",Positive,0.9835,79.98949579831933,12.447478991596638
Phone,apple iphone 7,"This phone is great! Love 3D Touch, very helpful and is very powerful! The battery could use some work but is still great! The phone is very thin and I love how it is water resistant! This phone is absolutely amazing!",Positive,0.9826,79.98949579831933,12.447478991596638
Phone,apple iphone 7,"I got this as a gamble. Its hard to buy a phone online, but i read the reviews and everyone else seemed pretty pleased. I got the phone pretty quickly, opened it up, and it was exactly as described. Looked pretty much like a brand new phone and functions perfectly.",Positive,0.981,79.98949579831933,12.447478991596638
Phone,apple iphone 7,My Iphone 5s broke down within 2 years. One day it suddenly stopped working without a cause. The phone did not charge and when removed from the charger the phone died literally. Later we found out the iphone 5s had a hardware error. Apple charges $300 to fix the error.,Negative,-0.93,79.98949579831933,12.447478991596638
Phone,apple iphone 7,Lots of bugs. Terrible battery life. Stuttering just as bad or worse than the iPhone I just traded in. Very disappointed. Perhaps I got a lemon? Let me know if there is something I can do. Thank you,Negative,-0.9168,79.98949579831933,12.447478991596638
Phone,apple iphone 7,"Unfortunately Apple had no more new idea. They removed physical button. This new button is just horrible. For a 800$ phone the camera is really poor and for God sake not even a full HD display, these days the other manufactures use 2K displays and iPhone has not even a full HD it's just a shame.",Negative,-0.9099,79.98949579831933,12.447478991596638
Phone,apple iphone 7,Hate it. I got rid of iPhone 6 to get this and I hate it. I hate the fact it doesn't have a 3.5mm jack. I can't charge my phone while on watching Netflix or FaceTime.,Negative,-0.9022,79.98949579831933,12.447478991596638
Phone,apple iphone 7,"I've bought my Iphone 7 32GB when my old phone, an android phone, was in such a state I couldn't even have a phone call for more than 10 minutes. My fully charged phone was dead within 2 hours, and I started hating android phones after this one because of the many errors mine began to show.",Negative,-0.902,79.98949579831933,12.447478991596638
Phone,apple iphone 6s,"Definitely a genuine product from Green mobiles(I verified my product on apple website). I just moved from andriod (HTC 816 DESIRE) to iphone 6s and so far the experience is great! All I can say right now is Perfect build, classy looks, good camera(not best) and good battery backup(works fine for me...",Positive,0.9816,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,"It is an Apple iPhone! It takes some practice to get used to the 3D touch but once done, it is cool! The camera as always is good. For a person like me who loves the iPhone, this is just wonderful! Yes, it is on the expensive side as is any Apple product, to me it is worth the spend.",Positive,0.9816,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,"Hello All, Today i reviewed Apple iPhone 6S Gold 64GB model unlocked version. Features/Build +Good design +Brilliant display and touch features +Photos are true to color +Phone screen size is perfect to fit in hand +Graphics/Videos rendering is so good +Product quality is good and nicely built...",Positive,0.9807,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,One word. It is just awesome!!! Too cool! Works super fast awesome design beastly specs and really good camera. Honestly this phone is perfect for me,Positive,0.9793,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,"This is the first smart phone I have owned, but as I already had an iPad it was the obvious best choice. I love that all my contacts etc are available on both devices. It is really easy to use and looks great.",Positive,0.9785,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,"16gb at $650, no micro sd, 720p display, no wireless charging, no fast charge, limited nfc, big bezels. What a ridiculously bad purchases in 2015.",Negative,-0.9442,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,since morning i m trying to buy this deal on bajaj finserver card but this is misleading ad n totally unethical highly disappointed,Negative,-0.9374,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,"I BOUGHT THIS EXPENSIVE CELL PHONE BUT NOT SATISFIED WITH QUALITY, I EXCHANGED ONCE DUE TO ISSUES WITH CHARGING AND SWITCHING OFF BY IT SELF, I GOT NEW ONE BUT AFTER SOME TIME FACING SAME PROBLEM NOW ITS NOT COVERED UNDER RETURN POLICY I HAVE TO SUFFER FROM FAULTY PRODUCT.",Negative,-0.9354,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,"worst phone i had worst experience with iPhone 6s, two times display problem totally irritated",Negative,-0.9348,73.36719883889695,15.130624092888244
Phone,apple iphone 6s,What the hell is wrong with apple? You guys are taking users for granted. Ridiculously priced phone. I'm boycotting apple henceforth. You just lost many customers.,Negative,-0.9201,73.36719883889695,15.130624092888244
Phone,lg g4,"Loved my LG G3 but this is even better! Really powerful processor, very smooth new UI 4.0. Super fast (both operation speed and lens aperture) front and back camera and very high quality image output (it's rated THE best camera by many reviewers). Super sharp and bright screen.",Positive,0.9873,68.32855093256815,23.134863701578194
Phone,lg g4,Love this phone! Has a comfortable feel in the hand. Performs very well. Camera is excellent! Sound quality excellent! Build is excellent. I use it on Verizon. Very happy with this phone.,Positive,0.9835,68.32855093256815,23.134863701578194
Phone,lg g4,"In Love with my LG G4. It's been almost 2 years and still going strong. The battery life is amazing - not to mention it came with an extra that I've not had to use yet. Quick charge, great features, awesome camera, easy to use, great phone quality, it's like having a tablet and then some.",Positive,0.9834,68.32855093256815,23.134863701578194
Phone,lg g4,Got this phone off of my provider and i cant find anything bad about it -excellent performance -beautiful and bright screen -great quality -leather is simply great for a phone that i use a lot everyday. So much better for the touch -UI looks great.,Positive,0.9831,68.32855093256815,23.134863701578194
Phone,lg g4,"Best phone I ever had, Good battery life, good performance, good reception, I'm really happy with this phone, and the camera is the best, I compared with a friend's s6 and I think the lg g4 is best, interchangeable back covers are awsome specially the leathers ones, oh and the headphones are good...",Positive,0.9821,68.32855093256815,23.134863701578194
Phone,lg g4,"WORST PHONE EVER!! Very dissatisfied!! It have lots of battery problem. Weak phone body.I have faced auto rotation problems, i have changed battery twice, the camera glass automatically, back camera is horrible. WORST PHONE TO BUY EVER.",Negative,-0.9788,68.32855093256815,23.134863701578194
Phone,lg g4,"Was so excited for this upgrade, then DEAD PHONE in less than 90days! While on vacation = so upset!!! Too late to return = sucks!!!! Problems: Processor freeze Overheated Only option, reset via remove & reinstall battery, worked twice then Dead! New battery = still dead!",Negative,-0.9701,68.32855093256815,23.134863701578194
Phone,lg g4,"ABSOLUTELY DISAPPOINTED! My phone has just gone into boot loop defect after 8 months of use! The part that aggravates me the most is that LG continues to fail to rectify this defective product, though they are well aware of the flaw in the hardware they have manufactured. They should be ashamed!",Negative,-0.9634,68.32855093256815,23.134863701578194
Phone,lg g4,"Worst products ever, i had an lg g3 and the phone started flickering so bad, so I dont know why but I figure to purchase the LG G4 and guess what I have the boot loop now. So now I have to lg phones useless with me. NEVEEEER BUYING an LG PRODUCT again!!!!!!!!!!! WORST experience of my lifeeeeeeeee.",Negative,-0.9578,68.32855093256815,23.134863701578194
Phone,lg g4,"I purchased this phone, and less than a year it has the dreaded ""LG G4 Boot reloop"" problem. Suggest google the error before you buy the phone as I did, before you pay 300 for a phone that turns to a brick for no reason. Trust me, google LG G4 Boot reloop error"". Its an international defect.",Negative,-0.9552,68.32855093256815,23.134863701578194
Phone,motorola moto g4,Good mobile After using a week Look wise it's very good. Great design and easily fits in one hand Camera is good both back and front Performance it's more than good Haven't feel any lag Awesome display With turbo charger it recharges very quickly within an hour it's get full charge Yes the mobile...,Positive,0.9862,61.19850187265918,25.43071161048689
Phone,motorola moto g4,"The phone is smart looking, working Smooth, excellent battery backup, nice display, clear signal strength, 2 sim work fine, great camera quality & better touch after all Awesome.. I am totally satisfied with this phone.",Positive,0.9834,61.19850187265918,25.43071161048689
Phone,motorola moto g4,"Excellent phone, raw android makes it better than most phone. Plastic built but robust built. Nicely serrated back cover makes it non slippery. Screen need improvement. Redmi Note 3 has much better screen. Camera is way ahead of most competitor. Best value for money phone with row android.",Positive,0.9831,61.19850187265918,25.43071161048689
Phone,motorola moto g4,Perfectly fine.. i m fully satisfied with the product.. best online app.. best service.. best products.. best deals,Positive,0.9796,61.19850187265918,25.43071161048689
Phone,motorola moto g4,Fast. Powerful. Beautiful. Loved it. Great screen for watching videos and playing games. Gets new Android updates rally fast. Supports almost all the games I throw at it. Best phone for the money you spend. You don't loose much except fingerprint reader compared to Moto G4 Plus.,Positive,0.9755,61.19850187265918,25.43071161048689
Phone,motorola moto g4,Horrible phone. Cheap everything. Wont connect to the computer cannot load my earlier data into this phone. I continue using the old phone. Horrible list. Horrible build quality. Horrible camera. Horrible connectivity. Horrible operating.,Negative,-0.9682,61.19850187265918,25.43071161048689
Phone,oneplus x,Best phone launched by one plus. Best phone in this price range. It's designed perfectly and look awesome like a premium quality phone. Resolution is excellent Touch is awesome Trust blindly.,Positive,0.9859,69.01692183722804,21.756647864625304
Phone,motorola moto g4,Moto g 4. Heard lot about it. But I say it's not good. Not bad either. Or let's just say it's not awesome. First thing camera quality sucks. Second thing earphone are very low quality. They have me cuts in my ear. No galary no music app.,Negative,-0.9648,61.19850187265918,25.43071161048689
Phone,motorola moto g4,Very bad bad bad Full loss my money.... This phones camera quality is very poor....sound poor.... Full loss my money... I through my g4 It is lenovo proudect.....,Negative,-0.9602,61.19850187265918,25.43071161048689
Phone,motorola moto g4,Worst mobile. Mobile having lots of issue. I replaced moto g4 mobile due to some issue. I got other mobile. That mob also fault .what the hell so much fault its too irritating. Gonna return it today.Dont buy it ..,Negative,-0.9544,61.19850187265918,25.43071161048689
Phone,motorola moto g4,Worst Phone. Biggest Mistake made by purchasing. 3 GB Ram not useful. Can't Handle even basic necessary apps. One of Major issues is Over Hearing. It Heats Terribly during Charging. Aslo even normal usage heats up phone. Call quality has dropped. Update of Nuget 7.0 has made things more worse.,Negative,-0.9423,61.19850187265918,25.43071161048689
Phone,lenovo zuk z1,"I compared many company mobiles and I found this one a perfect mobile....i recommended the mobile .its a amazing device.... this product is very super, camera is good, 64gb memory is good, rom is good and bettory is very good.I am using this phone its awesome good battery backup ppi is nice build...",Positive,0.9848,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,A honest review by me after using the phone for about a month.. pros 1. Great and outstanding battery life. 2. Great Performance. 3. Best gaming performance. 4. Good camera. 5. Cyanogen customisation is awesome. 6. Price is decent. 7. Build Quality is good. 8.,Positive,0.9843,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,"Good cell, cynogen mod is awesome. Handset get heat sometimes rather then it is good cell. Worth in such a good rate, camera quality is awesome. Performance is too good and games with 3g ram works superb , battery life is excellent..",Positive,0.9826,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,Nice mobile best ram 3gb and 64gb internal storage but when record a video voice is too slow Still image captured is too good best low light image Privacy is best One new experience cyanogen os Battery backup is best,Positive,0.9779,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,Very Nice Phone! I would appreciate it's camera performance ( Both Front & Rear ). A best budget phone with Cyanogen OS. The Cyanogen Theme-Engine gives many pretty customizations.The touch performance is best & the Fingerprint Sensor works very fine. Nice style of Phone & Very Good build quality.,Positive,0.9777,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,"Worst worst Worst Mobile I ever Seen Till Now '' Please Guys Dont Buy this MOBILE And Be a fool like me The mod which they have given in this mobile is waste Phone doesn't work properly When i used to talk to others in the phone, suddenly phone switchoff'$ Automatically And One worst thing I have...",Negative,-0.9601,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,Worst phone ever I buy .. I bought 10 + mobiles online in family but this one is worst.. software issues are on top nd not good updates from Lenovo nd no inbuilt apps not even gallery .. really I wasted my money on it .Don't buy .,Negative,-0.956,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,in 1 months device getting problem. screen blinking problem auto lock problem. touch problem. fingerprint problem. battery issue. almost worst phone auto restart. No update. just llike china.,Negative,-0.9552,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,This product very very worst product no update and no fucture support and hanging problem and touch screen problem and headphones port problem and net work problem and fingerprint sensor not working properly So don't buy it this product friends,Negative,-0.9538,42.90578887627696,41.846386681800986
Phone,lenovo zuk z1,Don't buy this phone.this phone is just waste of money.it hangs 10 times a day.only 4 months happen I am using this phone. Worst product.lenovo is such a worst brand.this phone don't even need any star bcz it's the very very bad product.,Negative,-0.9439,42.90578887627696,41.846386681800986
Phone,lg g2 594708,"I was contemplating an iphone before buying this one but I am so glad I didn't. This phone has a large screen which I love. The picture quality is amazing, better then any other phone I have owned. Love the 4g lte...everything is pretty fast. The battery life is pretty standard but not terrible.",Positive,0.9917,79.16831683168317,14.01980198019802
Phone,lg g2 594708,"Great Phone with a great quality! Great battery life, great design, love the buttons on the back, love the job that the camera performs on every mode! Easy and fast to use! Easy to text, make calls, and big screen equal better way to see videos, pictures and brows the web!",Positive,0.9888,79.16831683168317,14.01980198019802
Phone,lg g2 594708,"The best phone ever... i have a lot of smarthphones since 2009 but this one is the Best One, i reccomned it 100% the design is one of the best, it just look great.. the screen size its perfect and battery tow days with havy use! its just better that the S4 and HTC one",Positive,0.9862,79.16831683168317,14.01980198019802
Phone,lg g2 594708,"Gorgeous Display, Excellent Battery Life, Love Back Bottoms, Love Knock Wake Up, Love It by far the best phone I ever had I did the upgrade from Optimus G and I cannot be more happier :D with it I did score just powering up the phone 36,506 in Antutu and that by far is the best you can get with...",Positive,0.9861,79.16831683168317,14.01980198019802
Phone,lg g2 594708,This this is the fastest and coolest phone out there. I absolutely love it. It is my welcome back to LG phone. It is not only fast but the screen is big and the features are awesome! I fell in love with LG all over again! Great job and keep up the great work!,Positive,0.9853,79.16831683168317,14.01980198019802
Phone,lg g2 594708,"Not sure if the phone i got was faulty but its garbage!!!! I hate it. Went to bed with 98% 5 hrs later it has 12%. Put it on charger charged to 55%, 2hrs later 6%. Yes i have a task killer killed everything no changes.",Negative,-0.975,79.16831683168317,14.01980198019802
Phone,lg g2 594708,miserable no good very bad phone. What the hell is everybody smoking?? everyone should give this phone a bad rating so they put more effort into fixing it. Done with lg phones.,Negative,-0.9575,79.16831683168317,14.01980198019802
Phone,lg g2 594708,"I got this phone in August 2014, less than a year after it's completely worthless; i) The quality of pictures is very poor, ii)the video quality is blurry and poor in low light iii) the digitizer failed after 4 months, iv) After 6 months the phone over heats and powers off. Will not recommend.",Negative,-0.9485,79.16831683168317,14.01980198019802
Phone,lg g2 594708,"It's a pitty. I really liked this phone, but sadly the two I purchased had digitizer issues (one had a dead spot, the other ghost touches). I have read this is a common problem with LG G2's.",Negative,-0.9442,79.16831683168317,14.01980198019802
Phone,samsung galaxy note iii,The volume is too low. The battery life sucks!!! The quality of pictures aren't clear. Samsung didn't do a great job with this phone. I hate it!!!,Negative,-0.9318,69.79895104895105,17.001748251748253
Phone,oneplus x,The best phone I ever had. I used an iphone but this ph gives me an awesome experience and best display and sexy look of phone makes u the center of attraction. I love this phone.and vote buy,Positive,0.9854,69.01692183722804,21.756647864625304
Phone,oneplus x,"It's a really great phone!! Brilliant performance, great screen, good battery life and fits very comfortably in the hand. All in all, very good value for money.",Positive,0.9821,69.01692183722804,21.756647864625304
Phone,oneplus x,"It's a beautiful phone, with modest specifications. It's value for money. It has the perfect minimal version of Andriod, infact better than stock Andriod which is second best in my opinion. It has a brilliant screen, feels better to hold and use than the larger screens and the colors are rich.",Positive,0.9806,69.01692183722804,21.756647864625304
Phone,oneplus x,"It's awesome! I bought this phone as a gift to my mother since it was not expensive and it had good specs, but I was very surprised when I started using it because it's FAST and really easy to use, good camera(not as good as a Samsung S& or iPhone 6 Plus but good). It really worth it.",Positive,0.9802,69.01692183722804,21.756647864625304
Phone,oneplus x,"I have received the phone yesterday the phone is OK but I have a complains: 1. NO head phones 2. NO user manual 3. NO sim card eject tool 4. charger USB cable is NOT Original 5. plastic cover is NOT Original 5. came in ugly red packaging, NOT Original oneplus box.",Negative,-0.9774,69.01692183722804,21.756647864625304
Phone,oneplus x,I have used many Android phones but none of them had such pathetic battery life!! Believe me don't buy this just for its specs or looks. It has the worst battery every! Now here I am regretting my decision and shopping for a powerbank. :(,Negative,-0.9681,69.01692183722804,21.756647864625304
Phone,oneplus x,"very bad experience with oneplus , mobile having very low sound and quality is bad , with 3 gb ram also mobile speed was very low and poor performance ,battery backup was waste, i suggest it was not worth for the money",Negative,-0.9578,69.01692183722804,21.756647864625304
Phone,oneplus x,"A useless phone. Normally I don't give negative feedback, but this phone is just useless, beautiful but useless. Don't waste your money. No gallery, no swipe to take or reject call, no swipe to message, no option to block unknown pesky calls! And no back-lit buttons! List is long.",Negative,-0.9559,69.01692183722804,21.756647864625304
Phone,oneplus x,I gifted this phone to someone. They just keep complaining about it. Looks good on paper but bad quality. Lots of issues. Hangs up very frequently. bad sound quality. All in all waste of your money. Go for Samsung or even Micromax. Would give it lower rating if possible.,Negative,-0.9507,69.01692183722804,21.756647864625304
Phone,blu studio 5 0,"LOVE LOVE LOVE this phone! I have been fighting getting a new phone for over 6 months! Finally I found this one. I have 2 numbers, so liked the dual sim card ! The Good: Good quality phone! Awesome packaging! Comes with a screen protector and rubber case SUPER Fast! Great Price!",Positive,0.9904,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,This phone is awesome I've had it for 2 days and its great I love it very big but not too big its bigger than the galaxy s5. Super girly I love the Pink that's why I got it. Nice crisp screen everything functions like a normal android device. Just all around great phone for the price :),Positive,0.9894,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,"I LOVE LOVE LOVE this phone!!! I have had this phone for quite a while now and love everything about it, the screen is a great size and reacts to every touch. The sound is amazing, especially when you play music from it and the battery life of the phone has held up really well for me.",Positive,0.9881,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,This is a GREAT PHONE. It isn't a Note 3 but a GREAT replacement! i have AT&T phone plan and the BLU cell phone works with it. Takes great pictures in HD plus all the apps work on this phone. it is fast and easy to sync all my programs with it. i can hear great as well as others hear me on calls.,Positive,0.9845,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,"Excellent, never been a BLU costumer before but by buying this product as a gift to my uncle was the best decision ever. He's loving it. He's happy with its every single options. Sound, speed, look and battery duration are amazing.",Positive,0.9843,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,THE PHONE HAVE VERY LOW VOLUME I ALOS ADD A VOLUME BOOSTER TO THE PHONE AND STILL VERY LOW VOLUME ITS IS GOOD FOR A CHILD BUT NOT GOOD FOR ANYONE OVER 18 I GUESS SINCE I BOUGHT IT SO LOW YOU PAY FOR WHAT YOU BUY...,Negative,-0.9578,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,"I bought a cell phone blu studio 5.0 k but 24th June it was remote blocked and it doesn't work perfectly and I can't access to my apps etc etc, I contacted to Power Hobby and they told me that I have to do a hard reset and this problem disappear but it never happened, it continues remote blocked.",Negative,-0.9516,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,"I have the Nexus 5 and my girlfriend bought this phone. In comparison to the Nexus 5, this is phone is actually taller. The phone is a steal for the price, hands down. But there are a ""few"" downsides to this phone.... THE BAD: One bad downside in my opinion is the internal memory storage of 4GB.",Negative,-0.9451,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,I love the phone! But hate the battery life.... I unplug it at 0500 and its dead by 1000... I reccomend downloading a battery saver to kill extra unnecessary apps and stuff during the day like wifi and blutooth... It seems to restart over and over at about 45%...,Negative,-0.9432,73.44448962993087,18.30012200081334
Phone,blu studio 5 0,"It is not complicated , this is the worst phone I had in my life ! Every 2 minutes, I have to disable and re-enable the network because it does not work . Excessively low battery and the glass is really poor quality ... In short , the worst purchase of my life!",Negative,-0.9358,73.44448962993087,18.30012200081334
Phone,asus zenfone max zc550kl,Front camra is awesome with beauty mode. 2gb ram but some times hang. Dialer is not working properly. Gorilla glass but tiny scratches shows. Good battery backup but heating issues. Touch reponse is nice. Camera features is awesome like panorama mode. Good Customer Care feedback.,Positive,0.9842,69.97108632796365,18.91780256092524
Phone,asus zenfone max zc550kl,I have bought this Android Phone. Truly After using this phone I definitely recommend to other people to buy this Android Phone Products. Camera Quality Superb Battery Backup Superb Touch Awesome Looking Great Everything Far excellence..,Positive,0.9828,69.97108632796365,18.91780256092524
Phone,asus zenfone max zc550kl,Awesome : Great Great camera quality with beautification. Feel Softness on touch screen. 5.5 inch HD screen. Amazing battery backup ( 5000 MAH ). Power saving options are great. It's better than K4 note and Xiaomi products. Frequent software updation from ASUS side for enhancement.,Positive,0.9799,69.97108632796365,18.91780256092524
Phone,htc m8,Terrible charging port failed after a few weeks... Battery deffiently defective or something dies at 30% Not happy with it.,Negative,-0.9062,74.42515251055842,17.08118254340685
Phone,asus zenfone max zc550kl,Phone is Good. 6.9/10 Battery backup is good. 10/10 Camera is Good. 8/10 Performance is nice. 7/10 Ram is Good. 7/10 Touch is good. 9/10 Gorilla Glass performance is ok. 5/10 Build quality is nice. 7/10 Storage is Good. 8/10 ZenUI is good. 8/10 New 08/01/2017 updates support Jio VOLte.,Positive,0.979,69.97108632796365,18.91780256092524
Phone,asus zenfone max zc550kl,"What can I say? The perfect phone? Pretty much to be honest. The build quality is great, well its Asus, what do you expect? :) Its the right size, for me at least, no crazy silly 4k screen wasting my battery, great brightness adjustments.",Positive,0.9774,69.97108632796365,18.91780256092524
Phone,asus zenfone max zc550kl,"this is the the the worst phone i ever had ....processing of the apps is too bad, many time apps take approx 10 second to open or close at that time it was the worst feeling ..many time it hangs no respond ...app open and close ..screen very bad ..it will break if u fall it from little distance.",Negative,-0.9531,69.97108632796365,18.91780256092524
Phone,asus zenfone max zc550kl,Product is very poor. Its camera very bad and when i call to other approximate i tab call button 10 to 20 times for a single call.Mick of that mobile is very poor call receiver always unhappy with me. I am not happy with that product,Negative,-0.9467,69.97108632796365,18.91780256092524
Phone,asus zenfone max zc550kl,"This mobile was good. But battery comes 1 day.micrphone is worst while recording a video.i never seen this much worst microphone any other mobile.IR ,360 view videos not support.finger print sensor not available.on traffic call volume is very low.",Negative,-0.9376,69.97108632796365,18.91780256092524
